rank,name,anime,favorites,url
289,"Hyakuya, Mikaela(百夜 ミカエラ)",Owari no SeraphOwari no Seraph: Nagoya Kessen-henOwari no Seraph: The Beginning of the End,7835,https://myanimelist.net/character/87287/Mikaela_Hyakuya
290,Escanor(エスカノール),Nanatsu no Taizai: Kamigami no GekirinNanatsu no Taizai: Funnu no ShinpanGekidan Nanatsu no Taizai,7823,https://myanimelist.net/character/95985/Escanor
291,"Hyoudou, Issei(兵藤 一誠)",High School DxDHigh School DxD OVAHigh School DxD Specials,7801,https://myanimelist.net/character/50387/Issei_Hyoudou
292,"Nakano, Itsuki(中野 五月)",5-toubun no Hanayome5-toubun no Hanayome ∬5-toubun no Hanayome Movie,7795,https://myanimelist.net/character/161471/Itsuki_Nakano
293,"Onodera, Kosaki(小野寺 小咲)",NisekoiNisekoi OVANisekoi:,7746,https://myanimelist.net/character/52723/Kosaki_Onodera
294,"Miyamizu, Mitsuha(宮水 三葉)",Kimi no Na wa.Suntory Minami Alps no Tennensui,7711,https://myanimelist.net/character/137467/Mitsuha_Miyamizu
295,"Hoshino, Ai(星野 アイ)",[Oshi no Ko]Idol[Oshi no Ko] 2nd Season,7698,https://myanimelist.net/character/188037/Ai_Hoshino
296,"Giovanna, Giorno(ジョルノ・ジョバァーナ)",JoJo no Kimyou na Bouken Part 5: Ougon no KazeJoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,7689,https://myanimelist.net/character/10529/Giorno_Giovanna
297,"Kishibe, Rohan(岸辺 露伴)",JoJo no Kimyou na Bouken Part 4: Diamond wa KudakenaiKishibe Rohan wa Ugokanai,7679,https://myanimelist.net/character/12659/Rohan_Kishibe
298,"Hiiragi, Shinoa(柊 シノア)",Owari no SeraphOwari no Seraph: Nagoya Kessen-henOwari no Seraph: The Beginning of the End,7672,https://myanimelist.net/character/83017/Shinoa_Hiiragi
299,"Katsuragi, Keima(桂木 桂馬)",Kami nomi zo Shiru SekaiKami nomi zo Shiru Sekai IIKami nomi zo Shiru Sekai: Tenri-hen,7658,https://myanimelist.net/character/13468/Keima_Katsuragi
300,"Misaki, Mei(見崎 鳴)",AnotherAnother: The Other - IngaAnother: Misaki Mei - Shizukani,7629,https://myanimelist.net/character/41402/Mei_Misaki
301,"Fullbuster, Gray(グレイ・フルバスター)",Fairy TailFairy Tail OVAFairy Tail Movie 1: Houou no Miko,7627,https://myanimelist.net/character/4839/Gray_Fullbuster
302,Hyakkimaru(百鬼丸),Dororo to HyakkimaruDororo PilotDororo,7561,https://myanimelist.net/character/14864/Hyakkimaru
303,"Kiryuuin, Satsuki(鬼龍院 皐月)",Kill la KillKill la Kill Specials,7537,https://myanimelist.net/character/83799/Satsuki_Kiryuuin
304,"Edogawa, Conan(江戸川 コナン)",Meitantei ConanMeitantei Conan Movie 01: Tokei Jikake no MatenrouMeitantei Conan Movie 02: 14-banme no Target,7515,https://myanimelist.net/character/1742/Conan_Edogawa
305,"Bokuto, Koutarou(木兎 光太郎)",Haikyuu!! Bakemono-tachi no Iku TokoroHaikyuu!! Second SeasonHaikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,7502,https://myanimelist.net/character/101165/Koutarou_Bokuto
306,"Takamura, Mamoru(鷹村 守)",Hajime no IppoHajime no Ippo: New ChallengerHajime no Ippo: Boxer no Kobushi,7432,https://myanimelist.net/character/845/Mamoru_Takamura
307,"Fujioka, Haruhi(藤岡 ハルヒ)",Ouran Koukou Host Club,7426,https://myanimelist.net/character/18/Haruhi_Fujioka
308,"Paladiknight, Leorio(レオリオ=パラディナｲﾄ)",Hunter x HunterHunter x Hunter: Original Video AnimationHunter x Hunter Pilot,7401,https://myanimelist.net/character/29/Leorio_Paladiknight
309,"Hachikuji, Mayoi(八九寺 真宵)",BakemonogatariBakemonogatari RecapMonogatari Series: Second Season,7355,https://myanimelist.net/character/22052/Mayoi_Hachikuji
310,Lucy(ルーシー),Cyberpunk: Edgerunners,7353,https://myanimelist.net/character/213159/Lucy
311,"Haruhara, Haruko(ハルハラ・ハル子)",FLCLFLCL ProgressiveFLCL Alternative,7345,https://myanimelist.net/character/627/Haruko_Haruhara
312,Inuyasha(犬夜叉),InuYashaInuYasha Movie 4: Guren no HouraijimaInuYasha Movie 2: Kagami no Naka no Mugenjou,7314,https://myanimelist.net/character/1353/Inuyasha
313,"Komaeda, Nagito(狛枝 凪斗)",Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-henSuper Danganronpa 2.5: Komaeda Nagito to Sekai no HakaishaDanganronpa 3: Monokuma Gekijou,7280,https://myanimelist.net/character/73227/Nagito_Komaeda
314,"Kirstein, Jean(ジャン・キルシュタイン)",Shingeki no Kyojin OVAShingeki no KyojinShingeki no Kyojin Picture Drama,7255,https://myanimelist.net/character/46498/Jean_Kirstein
315,"Mankanshoku, Mako(満艦飾 マコ)",Kill la KillKill la Kill Specials,7221,https://myanimelist.net/character/91675/Mako_Mankanshoku
316,Sesshoumaru(殺生丸),InuYasha Movie 3: Tenka Hadou no KenInuYasha: Kuroi TessaigaInuYasha,7198,https://myanimelist.net/character/1358/Sesshoumaru
317,"Oumae, Kumiko(黄前 久美子)",Hibike! EuphoniumHibike! Euphonium: Suisougaku-bu no NichijouHibike! Euphonium 2,7186,https://myanimelist.net/character/120015/Kumiko_Oumae
318,"Kasuga, Ayumu(春日 歩)",Azumanga Daiou The AnimationAzumanga Daiou: Gekijou TanpenAzumanga Web Daiou,7181,https://myanimelist.net/character/183/Ayumu_Kasuga
319,"Fushiguro, Touji(伏黒 甚爾)",Jujutsu Kaisen 2nd SeasonJujutsu Kaisen 2nd Season RecapsJujutsu Kaisen: Kaigyoku/Gyokusetsu,7177,https://myanimelist.net/character/175543/Touji_Fushiguro
320,"Son, Gohan(孫 悟飯)",Dragon Ball ZDragon Ball Z Movie 01: Ora no Gohan wo Kaese!!Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,7164,https://myanimelist.net/character/2093/Gohan_Son
321,"Bucciarati, Bruno(ブローノ・ブチャラティ)",JoJo no Kimyou na Bouken Part 5: Ougon no KazeJoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,7087,https://myanimelist.net/character/13045/Bruno_Bucciarati
322,Shana(シャナ),Shakugan no ShanaShakugan no Shana-tanShakugan no Shana: Koi to Onsen no Kougai Gakushuu!,7052,https://myanimelist.net/character/1426/Shana
323,"Okkotsu, Yuuta(乙骨 憂太)",Jujutsu Kaisen 0 MovieJujutsu KaisenJujutsu Kaisen 2nd Season,7045,https://myanimelist.net/character/168067/Yuuta_Okkotsu
324,"Nagatoro, Hayase(長瀞 早瀬)","Ijiranaide, Nagatoro-sanIjiranaide, Nagatoro-san 2nd AttackIjiranaide, Nagatoro-san 2nd Attack Mini Anime",6974,https://myanimelist.net/character/157797/Hayase_Nagatoro
325,"Ayuzawa, Misaki(鮎沢 美咲)",Kaichou wa Maid-sama!Kaichou wa Maid-sama!: Omake da yo!Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,6939,https://myanimelist.net/character/14941/Misaki_Ayuzawa
326,"Kiryuu, Zero(錐生 零)",Vampire KnightVampire Knight Guilty,6935,https://myanimelist.net/character/3519/Zero_Kiryuu
327,"Kuroo, Tetsurou(黒尾 鉄朗)",Haikyuu!! Riku vs. KuuHaikyuu!! Movie: Gomisuteba no KessenHaikyuu!!,6892,https://myanimelist.net/character/71269/Tetsurou_Kuroo
328,"Amane, Misa(弥 海砂)",Death NoteDeath Note: Rewrite,6858,https://myanimelist.net/character/835/Misa_Amane
329,"Emiya, Shirou(衛宮 士郎)",Fate/stay nightFate/stay night Movie: Unlimited Blade WorksFate/stay night TV Reproduction,6822,https://myanimelist.net/character/496/Shirou_Emiya
330,"Nikiforov, Victor(ヴィクトル・ニキフォロフ)",Yuri!!! on IceYuri!!! on Ice The Movie: Ice Adolescence PV,6820,https://myanimelist.net/character/139243/Victor_Nikiforov
331,"Nakano, Azusa(中野 梓)",K-On!K-On!: Live House!K-On!: Ura-On!,6817,https://myanimelist.net/character/21173/Azusa_Nakano
332,"Kuchiki, Byakuya(朽木 白哉)",BleachBleach: The Sealed Sword FrenzyBleach Movie 1: Memories of Nobody,6814,https://myanimelist.net/character/907/Byakuya_Kuchiki
333,"Charlotte, Katakuri(シャーロット・カタクリ)",One PieceOne Piece Film: Red,6785,https://myanimelist.net/character/150775/Katakuri_Charlotte
334,"Gokou, Ruri(五更 瑠璃)",Ore no Imouto ga Konnani Kawaii Wake ga Nai SpecialsOre no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character CommentaryOre no Imouto ga Konnani Kawaii Wake ga Nai.,6709,https://myanimelist.net/character/31008/Ruri_Gokou
335,Isla(アイラ),Plastic Memories,6670,https://myanimelist.net/character/124049/Isla
336,Franky(フランキー),One PieceOne Piece Film: Strong WorldOne Piece 3D: Mugiwara Chase,6606,https://myanimelist.net/character/64/Franky
337,"Jaegerjaquez, Grimmjow(グリムジョー・ジャガージャック)",BleachBleach: Sennen Kessen-henBleach: Sennen Kessen-hen - Ketsubetsu-tan,6581,https://myanimelist.net/character/1080/Grimmjow_Jaegerjaquez
338,"Tsunemori, Akane(常守 朱)",Psycho-PassPsycho-Pass MoviePsycho-Pass 2,6573,https://myanimelist.net/character/68583/Akane_Tsunemori
339,"Kotobuki, Tsumugi(琴吹 紬)",K-On!K-On!: Live House!K-On!: Ura-On!,6549,https://myanimelist.net/character/19568/Tsumugi_Kotobuki
340,"Sturluson, Celty(セルティ・ストゥルルソン)",Durarara!!Durarara!! SpecialsDurarara!!x2 Shou,6547,https://myanimelist.net/character/28331/Celty_Sturluson
341,"Akashi, Seijuurou(赤司 征十郎)",Kuroko no Basket: Saikou no Present desuKuroko no Basket Movie 4: Last GameKuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,6532,https://myanimelist.net/character/42038/Seijuurou_Akashi
342,Sinbad(シンドバッド),Magi: Sinbad no BoukenMagi: Sinbad no Bouken (TV)Magi: The Labyrinth of Magic,6468,https://myanimelist.net/character/42528/Sinbad
343,Elaina(イレイナ),Majo no Tabitabi,6467,https://myanimelist.net/character/151335/Elaina
344,Takagi(高木),Karakai Jouzu no Takagi-sanKarakai Jouzu no Takagi-san: Water SlideKarakai Jouzu no Takagi-san 2,6466,https://myanimelist.net/character/123699/Takagi
345,Shanks(シャンクス),One Piece Film: RedOne Piece: Densetsu no Log! Akagami no Shanks!One Piece: Kizamareru Rekishi! Gekidou no Shinkyuu Yonkou!,6456,https://myanimelist.net/character/727/Shanks
346,"Dustiness, Lalatina Ford(ダスティネス・フォード・ララティーナ / ダクネス)",Kono Subarashii Sekai ni Shukufuku wo!Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!Kono Subarashii Sekai ni Shukufuku wo! 2,6425,https://myanimelist.net/character/117285/Lalatina_Ford_Dustiness
347,"Shihouin, Yoruichi(四楓院 夜一)",BleachBleach: The Sealed Sword FrenzyBleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,6421,https://myanimelist.net/character/908/Yoruichi_Shihouin
348,"Furude, Rika(古手 梨花)",Higurashi no Naku Koro niHigurashi no Naku Koro ni KaiHigurashi no Naku Koro ni Special: Nekogoroshi-hen,6420,https://myanimelist.net/character/1534/Rika_Furude
349,Decim(デキム),Death BilliardsDeath Parade,6392,https://myanimelist.net/character/81853/Decim
350,"Hughes, Maes(マース・ヒューズ)",Fullmetal AlchemistFullmetal Alchemist: The Conqueror of ShamballaFullmetal Alchemist: Reflections,6379,https://myanimelist.net/character/69/Maes_Hughes
351,Vanitas(ヴァニタス),Vanitas no KarteVanitas no Karte Part 2Vanitas no Karte: En Route Pour le Gévaudan,6324,https://myanimelist.net/character/136691/Vanitas
352,"Lee, Rock(ロック・リー)",Naruto: Shippuuden Movie 1Naruto SD: Rock Lee no Seishun Full-Power NindenNaruto,6262,https://myanimelist.net/character/306/Rock_Lee
353,"Fujiwara, Takumi(藤原 拓海)",Initial D Fourth StageInitial D First StageInitial D Second Stage,6214,https://myanimelist.net/character/2819/Takumi_Fujiwara
354,"Okita, Sougo(沖田 総悟)",Gintama: Dai HanseikaiGintamaGintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,6194,https://myanimelist.net/character/2282/Sougo_Okita
355,"Greyrat, Eris Boreas(エリス・ボレアス・グレイラット)",Mushoku Tensei: Isekai Ittara Honki DasuMushoku Tensei: Isekai Ittara Honki Dasu Part 2Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,6171,https://myanimelist.net/character/111335/Eris_Boreas_Greyrat
356,"Littner, Yoko(ヨーコ・リットナー)",Tengen Toppa Gurren LagannTengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,6167,https://myanimelist.net/character/2063/Yoko_Littner
357,Norman(ノーマン),Yakusoku no NeverlandYakusoku no Neverland 2nd SeasonYakusoku no Neverland: Michishirube,6157,https://myanimelist.net/character/144916/Norman
358,"Sutcliff, Grell(グレル・サトクリフ)",Kuroshitsuji Picture DramaKuroshitsujiKuroshitsuji Recap,6153,https://myanimelist.net/character/12960/Grell_Sutcliff
359,"Ryuuguu, Rena(竜宮 レナ)",Higurashi no Naku Koro niHigurashi no Naku Koro ni Special: Nekogoroshi-henHigurashi no Naku Koro ni Rei,6126,https://myanimelist.net/character/1427/Rena_Ryuuguu
360,"Forger, Loid(ロイド・フォージャー)",Spy x FamilySpy x Family Part 2Spy x Family Season 2,6122,https://myanimelist.net/character/170258/Loid_Forger
361,"Wong Hau Pepelu Tivrusky IV, Edward(エドワード・ウォン・ハウ・ペペル・チブルスキー4世)",Cowboy BebopCowboy Bebop: Tengoku no TobiraCowboy Bebop: Yose Atsume Blues,6122,https://myanimelist.net/character/16/Edward_Wong_Hau_Pepelu_Tivrusky_IV
362,"Kirishima, Eijirou(切島 鋭児郎)",Boku no Hero AcademiaBoku no Hero Academia 2nd SeasonBoku no Hero Academia: Sukue! Kyuujo Kunren!,6101,https://myanimelist.net/character/118487/Eijirou_Kirishima
363,"James Moriarty, William(ウィリアム・ジェームズ・モリアーティ)",Yuukoku no MoriartyYuukoku no Moriarty Part 2Yuukoku no Moriarty OVA,6087,https://myanimelist.net/character/150882/William_James_Moriarty
364,"Leonhart, Annie(アニ・レオンハート)",Shingeki no Kyojin Movie 2: Jiyuu no TsubasaShingeki no Kyojin: Lost GirlsShingeki no Kyojin,6049,https://myanimelist.net/character/46490/Annie_Leonhart
365,Greed(グリード),Fullmetal AlchemistFullmetal Alchemist: ReflectionsFullmetal Alchemist: Premium Collection,6009,https://myanimelist.net/character/351/Greed
366,"Takasu, Ryuuji(高須 竜児)",Toradora!Toradora!: SOS! Kuishinbou BanbanzaiToradora!: Bentou no Gokui,6007,https://myanimelist.net/character/12295/Ryuuji_Takasu
367,"Satou, Tatsuhiro(佐藤 達広)",NHK ni Youkoso!,6006,https://myanimelist.net/character/1839/Tatsuhiro_Satou
368,"Shima, Rin(志摩 リン)",Yuru Camp△Yuru Camp△ SpecialsYuru Camp△ Season 2,5967,https://myanimelist.net/character/152119/Rin_Shima
369,Genos(ジェノス),One Punch ManOne Punch Man SpecialsOne Punch Man 2nd Season,5941,https://myanimelist.net/character/73979/Genos
370,Tooru(トール),"Kobayashi-san Chi no Maid DragonKobayashi-san Chi no OO DragonKobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",5939,https://myanimelist.net/character/136727/Tooru
371,"Yabuki, Joe(矢吹 丈)",Ashita no JoeAshita no Joe (Movie)Ashita no Joe 2,5938,https://myanimelist.net/character/11804/Joe_Yabuki
372,"von Lohengramm, Reinhard(ラインハルト・フォン・ローエングラム)",Ginga Eiyuu DensetsuGinga Eiyuu Densetsu: Waga Yuku wa Hoshi no TaikaiGinga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,5921,https://myanimelist.net/character/3066/Reinhard_von_Lohengramm
373,"Sawada, Tsunayoshi(沢田 綱吉)","Katekyou Hitman Reborn!Katekyou Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!Katekyou Hitman Reborn! x ēlDLIVE Special",5905,https://myanimelist.net/character/670/Tsunayoshi_Sawada
374,"Aznable, Char(シャア・アズナブル)",Kidou Senshi GundamKidou Senshi Zeta GundamKidou Senshi Gundam: Gyakushuu no Char,5872,https://myanimelist.net/character/1336/Char_Aznable
375,"Stadtfeld, Kallen(カレン・シュタットフェルト / 紅月カレン)",Code Geass: Hangyaku no LelouchCode Geass: Hangyaku no Lelouch Picture DramaCode Geass: Hangyaku no Lelouch Recaps,5872,https://myanimelist.net/character/558/Kallen_Stadtfeld
376,"Nakano, Yotsuba(中野 四葉)",5-toubun no Hanayome5-toubun no Hanayome ∬5-toubun no Hanayome Movie,5853,https://myanimelist.net/character/161469/Yotsuba_Nakano
377,"Kinomoto, Sakura(木之本 さくら)",Cardcaptor SakuraCardcaptor Sakura Movie 1Cardcaptor Sakura Movie 2: Fuuin Sareta Card,5831,https://myanimelist.net/character/2671/Sakura_Kinomoto
378,"Harima, Kenji(播磨 拳児)",School RumbleSchool Rumble: Ichi Gakki HoshuuSchool Rumble Ni Gakki,5830,https://myanimelist.net/character/199/Kenji_Harima
379,"Deviluke, Momo Belia(モモ・ベリア・デビルーク)",To LOVE-Ru DarknessTo LOVE-Ru Darkness OVATo LOVE-Ru Darkness 2nd,5823,https://myanimelist.net/character/17364/Momo_Belia_Deviluke
380,"Tokuchi, Toua(渡久地 東亜)",One Outs,5818,https://myanimelist.net/character/16589/Toua_Tokuchi
381,"Busujima, Saeko(毒島 冴子)",Highschool of the DeadHighschool of the Dead: Drifters of the Dead,5771,https://myanimelist.net/character/6043/Saeko_Busujima
382,"Kakyouin, Noriaki(花京院 典明)",JoJo no Kimyou na Bouken: AdventureJoJo no Kimyou na BoukenJoJo no Kimyou na Bouken Part 3: Stardust Crusaders,5762,https://myanimelist.net/character/8945/Noriaki_Kakyouin
383,"Sakura, Kyouko(佐倉 杏子)",Mahou Shoujo Madoka★MagicaMahou Shoujo Madoka★Magica Movie 1: Hajimari no MonogatariMahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,5751,https://myanimelist.net/character/40006/Kyouko_Sakura
384,"Uzui, Tengen(宇髄 天元)",Kimetsu no Yaiba: Yuukaku-henKimetsu no YaibaKimetsu no Yaiba Movie: Mugen Ressha-hen,5705,https://myanimelist.net/character/151144/Tengen_Uzui
385,"Hawkeye, Riza(リザ・ホークアイ)",Fullmetal AlchemistFullmetal Alchemist: The Conqueror of ShamballaFullmetal Alchemist: Reflections,5694,https://myanimelist.net/character/70/Riza_Hawkeye
386,"Getou, Suguru(夏油 傑)",Jujutsu Kaisen 0 MovieJujutsu Kaisen 2nd SeasonJujutsu Kaisen 2nd Season Recaps,5681,https://myanimelist.net/character/175542/Suguru_Getou
387,"Katagiri, Yuuichi(片切 友一)",Tomodachi Game,5667,https://myanimelist.net/character/140438/Yuuichi_Katagiri
388,"Toga, Himiko(渡我 被身子)",Boku no Hero Academia 2nd SeasonBoku no Hero Academia 3rd SeasonBoku no Hero Academia 4th Season,5662,https://myanimelist.net/character/135879/Himiko_Toga
389,"Evans, Soul Eater(ソウル・イーター・エヴァンス)",Soul EaterSoul Eater NOT!,5661,https://myanimelist.net/character/8456/Soul_Eater_Evans
390,"Kirigiri, Kyouko(霧切 響子)",Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The AnimationDanganronpa 3: The End of Kibougamine Gakuen - Mirai-henDanganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,5659,https://myanimelist.net/character/63845/Kyouko_Kirigiri
391,"Nakahara, Misaki(中原 岬)",NHK ni Youkoso!,5645,https://myanimelist.net/character/2552/Misaki_Nakahara
392,"Miyauchi, Renge(宮内 れんげ)",Non Non BiyoriNon Non Biyori: Okinawa e Ikukoto ni NattaNon Non Biyori Repeat,5643,https://myanimelist.net/character/54151/Renge_Miyauchi
393,"Tsukino, Usagi(月野 うさぎ)",Bishoujo Senshi Sailor MoonBishoujo Senshi Sailor Moon R: The MovieBishoujo Senshi Sailor Moon S,5641,https://myanimelist.net/character/2030/Usagi_Tsukino
394,Jin(仁),Samurai Champloo,5635,https://myanimelist.net/character/391/Jin
395,"Yuzaki, Tsukasa(由崎 司)",Tonikaku KawaiiTonikaku Kawaii: SNSTonikaku Kawaii: Kaisou,5624,https://myanimelist.net/character/163271/Tsukasa_Yuzaki
396,"Uraraka, Ochako(麗日 お茶子)",Boku no Hero AcademiaBoku no Hero Academia 2nd SeasonBoku no Hero Academia: Sukue! Kyuujo Kunren!,5602,https://myanimelist.net/character/117917/Ochako_Uraraka
397,Shiro(シロ),Deadman Wonderland,5602,https://myanimelist.net/character/8631/Shiro
398,"Albarn, Maka(マカ＝アルバーン)",Soul EaterSoul Eater: Late Night ShowSoul Eater NOT!,5595,https://myanimelist.net/character/8439/Maka_Albarn
399,"Sugawara, Koushi(菅原 孝支)",Haikyuu!!Haikyuu!! Lev Genzan!Haikyuu!! Second Season,5566,https://myanimelist.net/character/67321/Koushi_Sugawara
400,"Kurokawa, Akane(黒川 あかね)",[Oshi no Ko] 2nd Season[Oshi no Ko] 3rd Season[Oshi no Ko],5547,https://myanimelist.net/character/195178/Akane_Kurokawa
401,"Matsuno, Chifuyu(松野 千冬)",Tokyo RevengersTokyo Revengers: Seiya Kessen-henTokyo Revengers: Tenjiku-hen,5494,https://myanimelist.net/character/173212/Chifuyu_Matsuno
402,"Haruno, Sakura(春野 サクラ)",NarutoNaruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,5470,https://myanimelist.net/character/145/Sakura_Haruno
403,"Cranel, Bell(ベル・クラネル)",Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou kaDungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVADungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,5466,https://myanimelist.net/character/96643/Bell_Cranel
404,"Tainaka, Ritsu(田井中 律)",K-On!K-On!: Live House!K-On!: Ura-On!,5452,https://myanimelist.net/character/19567/Ritsu_Tainaka
405,"de Blois, Victorique(ヴィクトリカ・ド・ブロワ)",GosickGosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,5424,https://myanimelist.net/character/20170/Victorique_de_Blois
406,"Matsuoka, Rin(松岡 凛)",Free!Free!: FrFr - Short MovieFree! Eternal Summer,5401,https://myanimelist.net/character/83019/Rin_Matsuoka
407,Kusuriuri(薬売り),Ayakashi: Japanese Classic HorrorMononoke,5396,https://myanimelist.net/character/2865/Kusuriuri
408,Echidna(エキドナ),Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no KizunaRe:Zero kara Hajimeru Isekai Seikatsu 2nd SeasonRe:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,5349,https://myanimelist.net/character/145877/Echidna
409,"Ichihara, Yuuko(壱原侑子)",xxxHOLiC Movie: Manatsu no Yoru no YumexxxHOLiCxxxHOLiC◆Kei,5338,https://myanimelist.net/character/236/Yuuko_Ichihara
410,"Sagara, Sousuke(相良 宗介)",Full Metal Panic!Full Metal Panic? FumoffuFull Metal Panic! The Second Raid,5316,https://myanimelist.net/character/168/Sousuke_Sagara
411,"Nakiri, Erina(薙切 えりな)",Shokugeki no SoumaShokugeki no Souma OVAShokugeki no Souma: Ni no Sara,5285,https://myanimelist.net/character/75284/Erina_Nakiri
412,"Izumi, Shinichi(泉 新一)",Kiseijuu: Sei no Kakuritsu,5278,https://myanimelist.net/character/12323/Shinichi_Izumi
413,"Koiwai, Yotsuba(小岩井 四葉)",,5259,https://myanimelist.net/character/3568/Yotsuba_Koiwai
414,Hiei(飛影),Yuu☆Yuu☆HakushoYuu☆Yuu☆Hakusho (Movie)Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,5248,https://myanimelist.net/character/732/Hiei
415,Jibril(ジブリール),No Game No LifeNo Game No Life SpecialsNo Game No Life: Zero,5228,https://myanimelist.net/character/97761/Jibril
416,"Break, Xerxes(ザークシーズ＝ブレイク)",Pandora HeartsPandora Hearts Omake,5201,https://myanimelist.net/character/14020/Xerxes_Break
417,"Mabuchi, Kou(馬渕 洸)",Ao Haru RideAo Haru Ride OVA,5182,https://myanimelist.net/character/41026/Kou_Mabuchi
418,"Le Blanc de La Vallière, Louise Françoise(ルイズ・フランソワーズ・ル・ブラン・ド・ラ・ヴァリエール)",Zero no TsukaimaZero no Tsukaima: Futatsuki no KishiZero no Tsukaima: Princesses no Rondo,5173,https://myanimelist.net/character/136/Louise_Françoise_Le_Blanc_de_La_Vallière
419,Reze(レゼ),Chainsaw Man Movie: Reze-henChainsaw Man,5150,https://myanimelist.net/character/174751/Reze
420,"Mercury, Rory(ロゥリィ・マーキュリー)","Gate: Jieitai Kanochi nite, Kaku TatakaeriGate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",5134,https://myanimelist.net/character/99661/Rory_Mercury
421,Bojji(ボッジ),Ousama RankingOz.Ousama Ranking: Yuuki no Takarabako,5132,https://myanimelist.net/character/195339/Bojji
422,Ichigo(イチゴ),Darling in the FranXX,5114,https://myanimelist.net/character/155680/Ichigo
423,"Honma, Meiko(本間 芽衣子)",Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. MovieAno Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,5104,https://myanimelist.net/character/40592/Meiko_Honma
424,Madara(斑),Natsume YuujinchouZoku Natsume YuujinchouNatsume Yuujinchou San,5099,https://myanimelist.net/character/13784/Madara
425,"Hoshino, Aquamarine(星野 愛久愛海)",[Oshi no Ko]Idol[Oshi no Ko] 2nd Season,5086,https://myanimelist.net/character/185313/Aquamarine_Hoshino
426,Goblin Slayer(ゴブリンスレイヤー),Goblin SlayerGoblin Slayer: Bouken Kiroku Youshi - Adventure SheetGoblin Slayer: Goblin's Crown,5072,https://myanimelist.net/character/148622/Goblin_Slayer
427,Kino(キノ),Kino no Tabi: The Beautiful WorldKino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,5034,https://myanimelist.net/character/87/Kino
428,"Kanbaru, Suruga(神原 駿河)",BakemonogatariHanamonogatariOwarimonogatari,5022,https://myanimelist.net/character/22054/Suruga_Kanbaru
429,Dabi(荼毘),Boku no Hero Academia 2nd SeasonBoku no Hero Academia 3rd SeasonBoku no Hero Academia 4th Season,5004,https://myanimelist.net/character/139262/Dabi
430,"Hibari, Kyouya(雲雀 恭弥)","Katekyou Hitman Reborn!Katekyou Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!Katekyou Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview",4975,https://myanimelist.net/character/1858/Kyouya_Hibari
431,"Tachibana, Makoto(橘 真琴)",Free!Free!: FrFr - Short MovieFree! Eternal Summer,4936,https://myanimelist.net/character/83027/Makoto_Tachibana
432,Morgiana(モルジアナ),Magi: The Labyrinth of MagicMagi: The Kingdom of Magic,4917,https://myanimelist.net/character/43121/Morgiana
433,"Nanakusa, Nazuna(七草 ナズナ)",Yofukashi no UtaYofukashi no Uta MiniYofukashi no Uta Season 2,4897,https://myanimelist.net/character/177826/Nazuna_Nanakusa
434,"Mayer, Re-l(リル・メイヤー)",Ergo Proxy,4892,https://myanimelist.net/character/643/Re-l_Mayer
